trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2010		Extending a Middleware for Pervasive Computing to Programmable Task Management in an Environment of Personalized Clinical Activities	The Fourth International Conference on Mobile Ubiquitous Computing	FERREIRA, G. L. ; LIBRELOTTO, Giovani R. ; AUGUSTIN, I. ; SILVA, F. L. ; MACHADO, A. ; YAMIN, A.	Qualis nao identificado	The Fourth International Conference on Mobile Ubiquitous Computing
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2010		Uma Integração de Dados sobre Vias Metabólicas relativas ao Câncer: a ontologia Ontocancro	10ª Conferência da Associação Portuguesa de Sistemas de Informação (CAPSI 2010)	LIBRELOTTO, Giovani R. ; CABRAL, H. C. B. ; PEREIRA, R. T. ; HENRIQUES, Pedro Rangel ; SINIGAGLIA, M. ; CASTRO, M. A. A. ; SIMAO, E. ; MOMBACH, J. C. M.	Qualis nao identificado	10ª Conferência da Associação Portuguesa de Sistemas de Informação (CAPSI 2010)
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		A Definição de uma API para o Processamento de Ontologias em Hospitais Pervasivos	V Simpósio Brasileiro de Sistemas de Informação (SBSI 2009)	LIBRELOTTO, Giovani R. ; GASSEN, J. B. ; FREITAS, L. O. ; SILVA, F. L. ; AUGUSTIN, I.	B4	Simpósio Brasileiro de Sistemas de Informação
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Especificação e Processamento de Ontologias para a Semantic Web	V Simpósio Brasileiro de Sistemas de Informação (SBSI 2009)	LIBRELOTTO, Giovani R. ; HENRIQUES, Pedro Rangel	B4	Simpósio Brasileiro de Sistemas de Informação
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009	http://dx.doi.org/10.1145/1551693.1551695	Middleware for management of end-user programming of clinical activities in a pervasive environment	Workshop on Middleware for Ubiquitous and Pervasive Systems	FERREIRA, G. L. ; AUGUSTIN, I. ; LIBRELOTTO, Giovani R. ; SILVA, F. L. ; YAMIN, A.	Qualis nao identificado	Workshop on Middleware for Ubiquitous and Pervasive Systems
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Utilizando o Gerenciador de Rede WICD Com Localização Física de Dispositivos	X Workshop de Software Livre	PEREIRA, H. ; PASETTO, L. F. ; TURCHETTI, Rogério Correa ; BAGGIO, J. E. ; LIBRELOTTO, Giovani R.	Qualis nao identificado	X Workshop de Software Livre
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Uma Metodologia para a Visualização das Redes Metabólicas da Ontocancro	Simpósio de Informática da Região Centro do RS (SIRC 2009)	SOARES, K. ; CABRAL, H. C. B. ; LIBRELOTTO, Giovani R.	Qualis nao identificado	Simpósio de Informática da Região Centro do RS (SIRC 2009)
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Uma Metodologia para Consultas aos Bancos de Dados do NCBI	4ª Conferência Ibérica de Sistemas e Tecnologias de Informação (CISTI 2009)	PEREIRA, R. T. ; LIBRELOTTO, Giovani R. ; HENRIQUES, Pedro Rangel	B4	CISTI
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Um Compilador para a Linguagem Reativa Síncrona Distribuída	Third Workshop on Languages and Tools for Parallel and Distributed Programming	LIBRELOTTO, Giovani R. ; VIZZOTTO, J. K. ; AUGUSTIN, I.	Qualis nao identificado	Third Workshop on Languages and Tools for Parallel and Distributed Programming
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Reasoning About General Quantum Programs over Mixed States	Brazilian Symposium on Formal Methods (SBMF 2009)	VIZZOTTO, J. K. ; LIBRELOTTO, Giovani R. ; SABRY, A.	B4	SBMF
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Introduzindo o Gerenciando de Tarefas Clínicas em um Middleware da Computação Pervasiva	IX Workshop de Informática Médica (WIM 2009)	FERREIRA, G. L. ; SILVA, F. L. ; LIBRELOTTO, Giovani R. ; AUGUSTIN, I. ; YAMIN, A.	B4	Workshop de Informática Médica
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Adaptando o Middleware EXEHDA para o Tratamento de Atividades Clínicas	XXXV Conferencia Latinoamericana de Informática (CLEI 2009)	FERREIRA, G. L. ; LIBRELOTTO, Giovani R. ; SILVA, F. L. ; AUGUSTIN, I.	B4	Conferencia Latinoamericana de Informática
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Ferramenta para a Programação pelo Usuário-Final de Tarefas Clínicas em um Ambiente de Saúde Ubíquo	XXXV Conferencia Latinoamericana de Informática (CLEI 2009)	SILVA, F. L. ; FERREIRA, G. L. ; RIZZETTI, T. A. ; LIBRELOTTO, Giovani R. ; AUGUSTIN, I.	B4	Conferencia Latinoamericana de Informática
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Raciocínio sobre ontologias que descrevem conhecimento em um ambiente hospitalar pervasivo	VII SEMINFO - Seminário de Informática RS'2009	GASSEN, J. B. ; FREITAS, L. O. ; VIZZOTTO, S. ; AZEVEDO, R. P. ; LIBRELOTTO, Giovani R.	Qualis nao identificado	VII SEMINFO - Seminário de Informática RS'2009
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Um Sistema para o Processamento de Informações Eletrônicas de Pacientes em Hospitais Pervasivos baseado na API do Google Health	VII SEMINFO - Seminário de Informática RS'2009	MARTINI, R. G. ; KURTZ, G. C. ; FREITAS, L. O. ; GASSEN, J. B. ; LIBRELOTTO, Giovani R.	Qualis nao identificado	VII SEMINFO - Seminário de Informática RS'2009
trabalhoCompletoEmCongresso	Giovani Rubert Librelotto	2009		Uma abordagem alternativa para consultar o banco de dados do PubMed	VII SEMINFO - Seminário de Informática RS'2009	AZEVEDO, R. P. ; PEREIRA, R. T. ; MARTINI, R. G. ; KURTZ, G. C. ; NUNES, R. C. ; LIBRELOTTO, Giovani R.	Qualis nao identificado	VII SEMINFO - Seminário de Informática RS'2009
resumoExpandidoEmCongresso	Giovani Rubert Librelotto	2009	An Ontology to Integrate Transcriptomics and Interatomics Data Involved in Gene Pathways of Genome Stability	4th Brazilian Symposium on Bioinformatics (BSB 2009), 2009, Porto Alegre, RS. Advances in Bioinformatics and Computational Biology. Berlin: Springer Berlin / Heidelberg	LIBRELOTTO, Giovani R. ; MOMBACH, J. C. M. ; SINIGAGLIA, M. ; SIMAO, E. ; CABRAL, H. C. B. ; CASTRO, M. A. A.	B4	Brazilian Symposium on Bioinformatics
resumoExpandidoEmCongresso	Giovani Rubert Librelotto	2009	Ontocancro: A Database on Human Pathways of Genome Maintenance Mechanisms	AB3C X-meeting 2009, 2009, Angra dos Reis, RJ. Anais do AB3C X-meeting 2009	LIBRELOTTO, Giovani R. ; SINIGAGLIA, M. ; CABRAL, H. C. B. ; CASTRO, M. A. A. ; MOMBACH, J. C. M.	Qualis nao identificado	AB3C X-meeting 2009, 2009, Angra dos Reis, RJ. Anais do AB3C X-meeting 2009
