trabalhoCompletoEmCongresso	2009		Um Compilador para a Linguagem Reativa Síncrona Distribuída	Third Workshop on Languages and Tools for Parallel and Distributed Programming	LIBRELOTTO, G. R. ; VIZZOTTO, J. K. ; AUGUSTIN, I.	Qualis nao identificado	Third Workshop on Languages and Tools for Parallel and Distributed Programming
trabalhoCompletoEmCongresso	2009	http://dx.doi.org/10.1007/978-3-642-02261-6	The Arrow Calculus as a Quantum Programming Language	Workshop on Logic	VIZZOTTO, J. K. ; DU BOIS, A. R. ; SABRY, A.	Qualis nao identificado	Workshop on Logic
trabalhoCompletoEmCongresso	2009	http://dx.doi.org/10.1007/978-3-642-10452-7_22	Reasoning about General Quantum Programs over Mixed States	Brazilian Symposim on Formal Methods	VIZZOTTO, J. K. ; LIBRELOTTO, G. R. ; SABRY, A.	B1	International Symposium on Formal Methods
trabalhoCompletoEmCongresso	2008		Memórias transacionais e sua programação usando STM Haskell	Simpósio Brasileiro de Linguagens de Programação	DU BOIS, A. R. ; VIZZOTTO, J. K.	B3	
trabalhoCompletoEmCongresso	2008		Generating Semantic Networks to the PubMed	XATA 2008: 6ª Conferência Nacional	LIBRELOTTO, G. R. ; Martins, M. ; MACHADO, H. T. ; VIZZOTTO, J. K. ; Ramalho, J.C. ; HENRIQUES, P. R.	Qualis nao identificado	XATA 2008: 6ª Conferência Nacional
trabalhoCompletoEmCongresso	2008		A Semântica Formal da Linguagem RS	Simpósio Brasileiro de Linguagens de Programação	LIBRELOTTO, G. R. ; VIZZOTTO, J. K. ; AUGUSTIN, I. ; TOSCANI, S. S.	B3	
trabalhoCompletoEmCongresso	2008		Modelling Parallel Quantum Computing using Transactional Memory	Joint Workshop on: Quantum Physics and Logic and Development of Computational Models	VIZZOTTO, J. K. ; DU BOIS, A. R.	Qualis nao identificado	Joint Workshop on: Quantum Physics and Logic and Development of Computational Models
trabalhoCompletoEmCongresso	2007		Structuring General and Complete Quantum Computations in Haskell: The Arrows Approach	XX Concurso de Teses e Dissertações	VIZZOTTO, J. K. ; COSTA, A. C. R. ; SABRY, A.	Qualis nao identificado	XX Concurso de Teses e Dissertações
trabalhoCompletoEmCongresso	2007		Towards a Monadic Approach for MArgolus Parallel Quantum Celular Automaton	First Workshop on Languages and Tools for Parallel and Distributed Programming	VIZZOTTO, J. K. ; Martins, M. ; COSTA, A. C. R.	Qualis nao identificado	First Workshop on Languages and Tools for Parallel and Distributed Programming
trabalhoCompletoEmCongresso	2006		Towards Quantum Haskell via Quantum Arrows	Primeiro Workshop-Escola de Computação e Informação Quântica	VIZZOTTO, J. K. ; COSTA, A. C. R.	Qualis nao identificado	Primeiro Workshop-Escola de Computação e Informação Quântica
trabalhoCompletoEmCongresso	2006		Quantum Arrows in Haskell	4th International Workshop on Quantum Programming Languages	VIZZOTTO, J. K. ; COSTA, A. C. R. ; SABRY, A.	Qualis nao identificado	4th International Workshop on Quantum Programming Languages
trabalhoCompletoEmCongresso	2005		An Algebra of Pure Quantum Programming Languages	3rd International Workshop on Quantum Programming Languages	ALTENKIRCH, T. ; GRATTAGE, J. ; VIZZOTTO, J. K. ; SABRY, A.	Qualis nao identificado	3rd International Workshop on Quantum Programming Languages
trabalhoCompletoEmCongresso	2005		Concurrent Quantum Programming in Haskell	VII Congresso Brasileiro de Redes Neurais	VIZZOTTO, J. K. ; COSTA, A. C. R.	B3	Simpósio Brasileiro de Redes Neurais
trabalhoCompletoEmCongresso	2005		Modelling Quantum Effects in Haskell	Semana Acadêmica PPGC/UFRGS	VIZZOTTO, J. K. ; COSTA, A. C. R. ; SABRY, A.	Qualis nao identificado	Semana Acadêmica PPGC/UFRGS
trabalhoCompletoEmCongresso	2001		Linking Logics for Multiparadigm Software Specification	V World Multiconference on Systems	MARTINI, Alfio Ricardo ; WOLTER, U. ; HAEUSLER, E. H. ; VIZZOTTO, J. K.	Qualis nao identificado	V World Multiconference on Systems
trabalhoCompletoEmCongresso	2001		Reutilizando Provas através de Mapeamentos entre Lógicas	IV Workshop de Métodos Formais	VIZZOTTO, J. K. ; MARTINI, Alfio Ricardo ; COSTA, A. C. R.	Qualis nao identificado	IV Workshop de Métodos Formais
